40e92530-e66d-4cac-822c-99cc068e8fca,S4000732,32.052291,34.7719704,1563344839,30,90
5f4d3209-1485-4a8e-a619-2b2bdb71a1b5,S4002401,32.053115,34.771608,1563394508,20.8,67
3588a54f-1a08-4b62-9f0e-61e204d87c27,S4001803,32.049408,34.77386,1563394295,31.2,93
1c4b44a6-b309-4cc4-899e-3a1264a50a92,S4001599,32.054804,34.768478,1563395785,21.2,68
0e386d79-2a9a-407c-a15f-73ca7167d74a,S4002809,32.05596,34.769,1563394573,17.6,59
48e76f23-8d6e-4518-b12d-65ce73378f30,S0003502,32.055181,34.768082,1563395643,32.8,97
1a9b2099-e131-4423-99cb-29774304c964,S4002703,32.05661,34.768395,1563394972,6.8,32
3df2ebaf-303b-4859-8259-f6fc4d0645ba,S4001255,32.057237,34.768436,1563394313,27.2,83
c6e51b44-069f-445c-a440-a680eba70cc6,S4002829,32.05725,34.768391,1563395439,14.4,51
b23accb9-25bc-46a6-9828-e5a1bee8fd70,S0003411,32.058765,34.770299,1563395828,32,95
ff2bb764-6319-4934-be29-05af50021888,S4003088,32.0592508868701,34.772299157943,1563387530,14.4,51
d0a4af70-0b9e-4195-a13c-d1e367c0b474,S4001953,32.0589004084766,34.7694472968902,1563375656,24.8,77
adab9a84-c486-4c25-a1b9-82608ff36987,S4001362,32.059501,34.771761,1563395107,24.4,76
b49e022f-7300-4bdf-bd82-e85701c5d21c,S4002752,32.058488,34.768564,1563394695,20,65
75c14a9e-cdf0-4e84-a680-5f865d8063d2,S4002968,32.056732,34.766614,1563394885,18.8,62
f5d94a9c-f14a-4372-8562-4f109096884e,S0003493,32.058072,34.76698,1563395753,29.2,88
a1603c53-f449-4cfb-885b-b54a7e4b4857,S4002418,32.0603458,34.7704864,1563395664,15.2,53
9af41234-10c7-4172-ac7b-9e1ac91658f4,S4002467,32.060487,34.774549,1563395599,13.6,49
db77a30c-a9bf-4d5c-b63c-d6ebf7512784,S4001034,32.0605892933968,34.7742775562851,1563384793,14,50
e7dbc800-88b7-4197-8438-fd64ebc4da2b,S4000945,32.061095,34.770962,1563395007,15.6,54
61c15eaf-568c-4735-81f5-8be40842f443,S4002838,32.060302,34.768293,1563394289,18.4,61
16840810-c2ac-4b83-ab2d-ac8dadc2f320,S4003205,32.060396,34.768049,1563395043,17.6,59
5e0f5150-af47-4864-abaf-7005b76cad2b,S4002939,32.061441,34.772725,1563377693,31.2,93
7b40e982-e7b8-49c7-889c-be1775d0a63e,S4001789,32.058941,34.778419,1563394384,22.8,72
f3298cf0-87db-404e-9c67-9cf2b6918297,S4002331,32.055181,34.780658,1563395864,20.4,66
55301ba4-7d1a-4ff4-b63f-8dc7d4dd1b54,S4002437,32.057952,34.764924,1563395801,28,85
0186ce0f-11d2-45a2-8020-f5f10256f79f,S4000830,32.055184,34.780823,1563395889,14.8,52
9f87ee60-7945-414a-bdfd-71d8d37a498e,S4002510,32.061491,34.775325,1563395270,32.4,96
1bae9d8f-2a66-49c1-a65b-20ad7284b3e5,S4002730,32.061418,34.775755,1563395655,25.6,79
0305d980-9817-4fb5-8bb2-457946bee18e,S4002477,32.062105,34.773687,1563394610,21.6,69
09571daa-bf7d-4cda-a341-324fcb2c547b,S4001410,32.0617220069892,34.7688165400253,1563394973,22.4,71
ddf3c955-4f00-4402-b255-22782cb69736,S4003128,32.057252,34.763706,1563395581,20.4,66
db63e92e-888e-4652-9d00-24048e7f5de8,S4003007,32.061716,34.776275,1563394306,28.4,86
a1ddc651-86b4-4812-b851-4570e229d594,S0003447,32.062174,34.775215,1563394325,20.4,66
2a6a3e27-c20d-4008-861e-31ab1518fc89,S0003511,32.062271,34.769151,1563395461,14.8,52
8291ac2d-38fe-43a8-aaad-e17e2301756c,S4000648,32.042782,34.772527,1563394487,19.6,64
b235d471-c255-4613-8c43-517e110bff0b,S4002350,32.062579,34.775355,1563394852,14.8,52
684dc499-9187-4be1-a4ee-7ea5191e7521,S4003085,32.0628201,34.7695483,1563395601,16.8,57
bec7f4da-a846-48ee-8626-4250808ed626,S4002759,32.061044,34.778648,1563395390,28.4,86
2474aa5a-b8c9-4c86-b6df-4646b9b78fbf,S4000790,32.063383,34.771857,1563395907,7.2,33
f482f261-6f22-4ed5-ba2e-e420c1862dad,S4003073,32.063332,34.774375,1563395813,18,60
242a9ba3-6b30-428e-9a34-90817c61c9d6,S4003160,32.055335,34.761654,1563395292,18,60
09049ce1-db0a-47ca-8755-dd91a7c1e131,S4000868,32.063745,34.772359,1563395196,12.4,46
5c0b1841-b147-43f5-b3d8-b0be36e1d448,S4002413,32.054343,34.783347,1563394338,29.2,88
2ae4e49a-fa1a-491c-8a56-c5bc4e2b3754,S4000836,32.050049,34.783231,1563395375,16.8,57
b10ff14e-f107-4346-9455-42e814c0dee0,S4002454,32.056225,34.761334,1563394386,16,55
047490d9-a043-4a10-9463-fd00bcc7812e,S4002374,32.061562,34.764564,1563395135,10.4,41
3b72d7d7-e763-45d5-89c1-a588cd434e8a,S4002898,32.049025,34.783179,1563394642,15.2,53
591791e5-b70b-4602-8f16-2fb4dfa52586,S4001701,32.041071,34.771922,1563392648,11.2,43
684cd5f7-5bc8-4c90-8165-f2dbbf9c28ba,S4002602,32.055521,34.759936,1563395291,16.4,56
d30307e2-d63f-4df8-bf2b-f4f400fec2eb,S4002714,32.09939,34.784506,1563395489,16.4,56
2592c214-030f-44de-a7f1-9f53baf3c41d,S4003078,32.094521,34.779101,1563395803,30,90
9bbe2dcf-5b87-4aba-a75b-f9aa781e97d1,S4002456,32.091234,34.785158,1563395468,18.4,61
b8688e00-69b2-4e47-84c2-201639686b77,S0003501,32.092147,34.778391,1563395901,12,45
1cc1a0c8-dcb5-4eea-9d23-e70b56c392b0,S4001952,32.08965,34.780677,1563395640,24.4,76
019b27b9-3ce7-4e17-9ec0-785c53b2327b,S4002353,32.095346,34.775733,1563395287,17.6,59
9b9c76dd-472c-40ec-a37e-7958526871c9,S4001343,32.103636,34.782768,1563394651,32,95
1cd2b96b-b081-47b1-8c0d-6c4c689583db,S4002569,32.103667,34.782716,1563395165,22,70
a70e0827-f5c9-470d-8f5b-9f9b34d88419,S4001623,32.10368,34.782746,1563395106,27.6,84
fa3662cd-b37f-437d-a055-43624765bb39,S4003144,32.103664,34.782573,1563395235,28.4,86
73172190-3ff3-4775-ad7b-d9c87efa227f,S4002349,32.103687,34.78276,1563394396,11.2,43
a918b8fe-8682-496e-ab83-76168b4e48e2,S4003171,32.1037,34.782887,1563395429,31.6,94
d0ea5515-fea5-4495-b13e-cec7c150daa9,S4002458,32.087869,34.786146,1563394331,11.2,43
98d9fbbc-b86e-43d8-bf87-4b0dce549cc1,S4001556,32.103693,34.782756,1563395736,16.8,57
41341159-a65a-41c6-95f6-e49b10296724,S4001291,32.103681,34.782624,1563394195,14.8,52
c5d43db2-ecf1-4228-a736-b15e35d4c25e,S4002625,32.103704,34.782817,1563394317,33.2,98
f216a7e8-b37d-47b3-9da1-891a46434bc2,S0003468,32.103673,34.782534,1563394427,24.4,76
f2f18633-af74-49db-b9ec-061990dcaf6d,S4002359,32.103691,34.78266,1563394575,28,85
6927b06e-8fd7-495e-a655-f5932f6f7fe4,S4003084,32.10369,34.782604,1563394417,26.4,81
d56e3f5f-8514-4e4b-9728-28a487579f93,S4003111,32.103699,34.782662,1563395706,28.8,87
a9694cf6-22bf-490f-bd1f-b80df1d81fcb,S0003525,32.103684,34.782529,1563394358,21.6,69
d95fddd4-cf40-49e9-8157-530ef5449b9e,S4002643,32.103707,34.782603,1563394433,9.2,38
df5dbf5a-777d-47d2-a068-adaec9b8f1c7,S4000954,32.103717,34.782661,1563394433,24.8,77
6bd6a883-4bf0-42d1-9039-414e9527ee8b,S4001359,32.103716,34.782613,1563395881,27.6,84
af34a0d1-cc24-4950-bfc5-c01ee36c46e5,S4000964,32.103718,34.782558,1563394754,24,75
89f2b0b5-92aa-4558-9694-5e9f15ed3d86,S4001752,32.103723,34.782583,1563395201,24.4,76
cc144d3a-ed78-4aa0-b2f7-5a7604dfb964,S4003178,32.103724,34.782569,1563394438,28,85
9c01c730-15fd-4eb8-bf87-5b75bae2b648,S0003405,32.103741,34.782706,1563394290,31.2,93
d939197b-bc0f-4923-b6ea-2608d459037e,S4003021,32.103749,34.782739,1563395584,19.2,63
3c09b4b4-5a8c-4466-9aea-cf28aff6e1eb,S0003516,32.103744,34.782542,1563395279,28,85
c50f6265-7f28-4a30-adcc-176307575999,S0003381,32.103774,34.782751,1563394471,28,85
9bafcacc-b7c0-4c91-a550-13c66292a01b,S0003404,32.103761,34.782583,1563394315,24.4,76
23aa1ed6-c32f-4ecb-bc3b-ac0c56dad042,S4002595,32.094143,34.775073,1563395497,20.4,66
f250210a-a814-4176-9c24-81793f3b84ca,S4002891,32.104159,34.781882,1563394571,21.2,68
faaa09a6-056b-49b2-b9b2-1c45d1e887d8,S4002757,32.096896,34.774939,1563395945,18,60
686a2d9c-1412-4721-9249-b26098221ee5,S4002616,32.087248,34.779079,1563395597,12,45
7a910224-8fbe-4728-b417-cf47bd0f80ea,S4002722,32.09979,34.793115,1563395867,15.6,54
875983f6-56db-475d-942e-180a968ab806,S4002793,32.091273,34.773695,1563394355,27.6,84
06bccd68-c554-4183-8697-42b1d94e6240,S4002414,32.084815,34.780972,1563395584,16,55
04b90e6b-8ebd-4dba-b34a-eabbae9d3a4d,S4002341,32.084292,34.785959,1563394561,21.6,69
4f1338bc-a629-4962-af08-67dbf3664c38,S4003174,32.104484,34.79138,1563395190,9.2,38
48514673-fedc-4c77-84c4-812efed1bf18,S0001861,32.083966,34.787996,1563394873,28.4,86
ad6fd11d-0499-40fe-a7e0-bb29014f0efc,S4003097,32.08541,34.776039,1563395715,14.8,52
f35de4a8-c951-4365-9259-7ad3455c7722,S4002804,32.104933,34.792884,1563394815,24,75
27deec67-dbfa-46f3-b1b0-9fd8a2f6ac40,S4000891,32.084272,34.791144,1563394764,15.2,53
3253f8ec-4fe9-4d23-a90d-2a44f069656d,S4001413,32.10755,34.777076,1563395345,18.4,61
aec000eb-2a4d-46e7-8213-ef521c8e598f,S4002649,32.08516,34.774434,1563394328,25.6,79
b194e0ce-57a1-4dc9-a049-7ab057ce5e1e,S4003089,32.082078,34.787187,1563394312,15.2,53
71163017-31cb-4d84-bb14-1c858fc84f7d,S0001821,32.11008,34.785941,1563395922,14.8,52
84d9b6ec-1f52-4177-96a3-a3b958edf4da,S4003109,32.110001,34.786442,1563395655,22.4,71
65f17fc4-d667-4d8d-b580-404392af7ff8,S4003207,32.07918,34.773155,1563392573,16,55
911008b4-98df-45d2-9b05-e616713e4643,S4000754,32.077612,34.776566,1563395721,14.8,52
